,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,supplier,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,delivery_delay_days,late_delivery
7611,7612,US-2015-130491,2015-08-02,2015-11-02,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,Kelly Williams,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Not,9.54,2,0.0,4.293,92,Yes
7612,7613,US-2015-130491,2015-08-02,2015-11-02,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,Kelly Williams,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",Not,5.81,1,0.0,1.8011,92,Yes
7613,7614,US-2015-130491,2015-08-02,2015-11-02,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,Kelly Williams,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Not,5.76,2,0.0,1.728,92,Yes
7614,7615,CA-2015-113740,2015-08-24,2015-08-28,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Not,14.91,3,0.0,4.6221,4,No
7615,7616,CA-2014-148425,2014-11-30,2014-11-30,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839,South,Cassandra Brandow,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Not,6.642,9,0.7,-4.428,0,No
7616,7617,CA-2016-144309,2016-10-12,2016-12-16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601,East,Chuck Magee,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Not,18.54,2,0.0,8.7138,65,Yes
7617,7618,CA-2016-144309,2016-10-12,2016-12-16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601,East,Chuck Magee,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,Not,679.96,5,0.2,220.987,65,Yes
7618,7619,CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,Not,189.576,1,0.2,9.4788,2,No
7619,7620,CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Not,71.96,5,0.2,7.196,2,No
7620,7621,US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,Not,539.92,5,0.2,47.243,4,No
7621,7622,US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,Not,725.344,4,0.2,54.4008,4,No
7622,7623,US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,Not,7.44,3,0.0,2.604,4,No
7623,7624,CA-2014-124464,2014-07-14,2014-07-20,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,Not,39.48,1,0.0,11.0544,6,No
7624,7625,CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,Not,850.5,5,0.1,245.7,4,No
7625,7626,CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,Kelly Williams,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,Not,75.33,9,0.0,19.5858,4,No
7626,7627,US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Not,325.632,6,0.2,28.4928,2,No
7627,7628,US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,Not,23.344,2,0.2,-1.459,2,No
7628,7629,US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-LA-10003121,Office Supplies,Labels,Avery 506,Not,16.52,5,0.2,5.369,2,No
7629,7630,CA-2014-162089,2014-03-30,2014-03-30,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,Kelly Williams,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,Not,335.72,5,0.2,113.3055,0,No
7630,7631,CA-2014-162089,2014-03-30,2014-03-30,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,Kelly Williams,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,Not,251.944,7,0.2,88.1804,0,No
7631,7632,CA-2014-162089,2014-03-30,2014-03-30,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,Kelly Williams,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",Not,127.302,7,0.3,-9.093,0,No
7632,7633,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,Not,1207.84,8,0.0,314.0384,3,No
7633,7634,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Not,12.53,1,0.0,5.8891,3,No
7634,7635,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Not,34.58,1,0.0,10.0282,3,No
7635,7636,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",Not,300.98,1,0.0,87.2842,3,No
7636,7637,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,Not,258.75,3,0.0,77.625,3,No
7637,7638,CA-2017-104885,2017-02-03,2017-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-AR-10001615,Office Supplies,Art,Newell 34,Not,59.52,3,0.0,15.4752,181,Yes
7638,7639,CA-2017-104885,2017-02-03,2017-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,Not,57.96,7,0.0,27.2412,181,Yes
7639,7640,CA-2017-104885,2017-02-03,2017-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Not,441.96,2,0.0,101.6508,181,Yes
7640,7641,CA-2017-104885,2017-02-03,2017-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,Not,68.04,6,0.0,33.3396,181,Yes
7641,7642,US-2016-157490,2016-06-10,2016-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,Anna Andreadi,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Yes,703.71,6,0.7,-938.28,30,Yes
7642,7643,US-2016-157490,2016-06-10,2016-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,Anna Andreadi,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,Yes,17.904,4,0.7,-14.92,30,Yes
7643,7644,US-2016-157490,2016-06-10,2016-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,Anna Andreadi,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Yes,11.976,4,0.7,-9.1816,30,Yes
7644,7645,US-2016-157490,2016-06-10,2016-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,Anna Andreadi,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Yes,67.96,5,0.2,0.8495,30,Yes
7645,7646,CA-2015-161452,2015-05-04,2015-11-04,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,Not,892.224,3,0.2,89.2224,184,Yes
7646,7647,US-2014-115196,2014-09-09,2014-09-13,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,Cassandra Brandow,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",Not,1299.99,2,0.5,-571.9956,4,No
7647,7648,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,Not,4.544,2,0.2,1.6472,1,No
7648,7649,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,Not,1352.032,4,0.2,84.502,1,No
7649,7650,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,Chuck Magee,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Not,1548.99,9,0.4,-464.697,4,No
7650,7651,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,Chuck Magee,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,Not,19.872,3,0.2,6.7068,4,No
7651,7652,CA-2017-110821,2017-07-08,2017-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Not,119.448,3,0.2,-13.4379,31,Yes
7652,7653,CA-2017-110821,2017-07-08,2017-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,Not,118.16,2,0.2,-25.109,31,Yes
7653,7654,CA-2015-121552,2015-03-22,2015-03-27,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810,South,Cassandra Brandow,OFF-AR-10003217,Office Supplies,Art,Newell 316,Not,19.56,4,0.0,5.4768,5,No
7654,7655,CA-2015-107685,2015-11-30,2015-11-30,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Not,80.96,4,0.0,29.1456,0,No
7655,7656,CA-2015-107685,2015-11-30,2015-11-30,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,Not,25.92,4,0.0,12.4416,0,No
7656,7657,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,Not,106.96,2,0.0,31.0184,0,No
7657,7658,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Not,187.76,4,0.0,76.9816,0,No
7658,7659,CA-2017-155740,2017-07-30,2017-07-30,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,76.776,4,0.7,-53.7432,0,No
7659,7660,CA-2017-146493,2017-01-06,2017-05-06,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025,Central,Kelly Williams,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Not,53.9,5,0.0,25.872,120,Yes
7660,7661,CA-2014-105417,2014-07-01,2014-12-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,Kelly Williams,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,76.728,3,0.6,-53.7096,153,Yes
7661,7662,CA-2014-105417,2014-07-01,2014-12-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,Kelly Williams,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Not,10.43,7,0.8,-18.2525,153,Yes
7662,7663,US-2017-141509,2017-09-29,2017-09-29,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-AR-10002067,Office Supplies,Art,Newell 334,Not,99.2,5,0.0,25.792,0,No
7663,7664,CA-2017-139493,2017-09-13,2017-09-19,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,Cassandra Brandow,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,Not,15.92,5,0.2,2.786,6,No
7664,7665,CA-2014-151967,2014-10-22,2014-10-26,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South,Cassandra Brandow,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,Not,129.92,4,0.0,10.3936,4,No
7665,7666,US-2016-140158,2016-04-10,2016-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,Not,30.4,1,0.0,13.984,122,Yes
7666,7667,US-2016-140158,2016-04-10,2016-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,Not,5399.91,9,0.0,2591.9568,122,Yes
7667,7668,US-2016-140158,2016-04-10,2016-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,Not,119.1,3,0.0,34.539,122,Yes
7668,7669,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,Not,40.08,6,0.0,19.2384,2,No
7669,7670,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,Not,59.94,3,0.0,28.1718,2,No
7670,7671,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Not,259.98,2,0.0,88.3932,2,No
7671,7672,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Not,170.98,1,0.0,32.4862,2,No
7672,7673,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Not,38.97,3,0.0,4.6764,2,No
7673,7674,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,Not,154.9,5,0.0,69.705,2,No
7674,7675,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,Not,446.068,4,0.3,0.0,2,No
7675,7676,CA-2017-133487,2017-06-05,2017-09-05,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730,West,Anna Andreadi,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,Not,152.94,3,0.0,41.2938,92,Yes
7676,7677,CA-2014-142951,2014-08-10,2014-08-10,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",Not,23.472,3,0.2,4.9878,0,No
7677,7678,CA-2014-133592,2014-12-31,2015-07-01,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,Not,195.64,4,0.0,91.9508,182,Yes
7678,7679,CA-2014-133592,2014-12-31,2015-07-01,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,Not,14.94,3,0.0,7.0218,182,Yes
7679,7680,CA-2014-133592,2014-12-31,2015-07-01,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,Not,1687.8,4,0.0,742.632,182,Yes
7680,7681,CA-2014-133592,2014-12-31,2015-07-01,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,Not,341.96,2,0.0,78.6508,182,Yes
7681,7682,CA-2014-133592,2014-12-31,2015-07-01,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",Not,605.88,6,0.0,151.47,182,Yes
7682,7683,CA-2015-120782,2015-04-28,2015-04-28,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,Kelly Williams,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Not,186.732,1,0.1,41.496,0,No
7683,7684,CA-2015-120782,2015-04-28,2015-04-28,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,Kelly Williams,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Not,3812.97,3,0.0,1906.485,0,No
7684,7685,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,Chuck Magee,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Not,26.424,9,0.2,9.5787,7,No
7685,7686,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,Chuck Magee,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,Not,625.99,1,0.0,187.797,7,No
7686,7687,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,Kelly Williams,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,Not,1568.61,9,0.0,329.4081,4,No
7687,7688,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,Kelly Williams,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Not,17.3,1,0.0,8.304,4,No
7688,7689,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,Kelly Williams,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Not,160.0,8,0.0,62.4,4,No
7689,7690,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,Cassandra Brandow,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Not,179.94,3,0.0,50.3832,2,No
7690,7691,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,Cassandra Brandow,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,Not,872.94,3,0.0,157.1292,2,No
7691,7692,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,Cassandra Brandow,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,12.96,2,0.0,6.2208,2,No
7692,7693,CA-2014-102330,2014-12-29,2015-03-01,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Not,88.8,6,0.0,44.4,62,Yes
7693,7694,CA-2014-102330,2014-12-29,2015-03-01,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,Anna Andreadi,TEC-PH-10001051,Technology,Phones,HTC One,Not,319.968,4,0.2,35.9964,62,Yes
7694,7695,CA-2016-118899,2016-03-22,2016-03-22,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",Yes,167.888,7,0.2,14.6902,0,No
7695,7696,CA-2017-107958,2017-02-07,2017-05-07,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Not,163.96,5,0.2,59.4355,89,Yes
7696,7697,CA-2017-107958,2017-02-07,2017-05-07,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,Not,5.232,4,0.8,-8.1096,89,Yes
7697,7698,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,Not,1199.98,2,0.0,467.9922,4,No
7698,7699,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,Not,73.85,1,0.0,2.2155,4,No
7699,7700,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,Not,25.71,3,0.0,6.6846,4,No
7700,7701,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",Not,17.28,6,0.0,8.1216,4,No
7701,7702,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,Not,526.582,2,0.3,-52.6582,4,No
7702,7703,CA-2016-114601,2016-08-26,2016-08-26,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,Not,11.56,2,0.0,5.6644,0,No
7703,7704,CA-2016-114601,2016-08-26,2016-08-26,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Not,209.97,3,0.0,58.7916,0,No
7704,7705,CA-2016-114601,2016-08-26,2016-08-26,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,Not,447.84,4,0.0,98.5248,0,No
7705,7706,CA-2016-114601,2016-08-26,2016-08-26,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Not,479.97,3,0.0,163.1898,0,No
